사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
24-Oct,5호선,2513,김포공항,24,1,"1,222","3,549","4,791","10,892","18,990","18,838","24,615","24,267","13,399","14,071","12,610","14,539","17,202","16,918","19,764","16,667","22,692","17,170","26,769","16,174","28,875","15,583","25,105","16,409","31,624","17,609","37,293","16,193","23,992","9,172","20,446","4,730","18,575","2,978","15,919","2,271","8,181","1,286",364,585,0,0,0,0,0,0
24-Oct,5호선,2514,송정,33,2,"4,176","1,328","8,335","3,986","18,200","7,310","22,880","11,970","15,962","8,560","12,320","6,747","10,963","7,589","11,541","7,905","10,386","8,576","10,310","8,826","9,976","10,033","11,457","12,292","12,529","14,349","12,472","20,332","7,634","16,020","5,686","10,495","4,659","10,162","3,493","9,395","2,016","5,827",284,"2,050",0,1,0,0,0,0
24-Oct,5호선,2515,마곡,4,2,"2,677","3,995","8,600","14,796","24,729","18,779","26,088","55,762","14,958","32,863","12,443","15,091","13,269","13,143","13,967","12,759","14,490","14,362","15,378","13,559","18,824","14,159","26,571","17,069","37,111","21,083","44,163","29,602","19,292","21,322","14,463","11,520","12,763","10,541","8,491","9,954","3,573","5,219",520,"1,963",1,1,0,0,0,0
24-Oct,5호선,2516,발산,3,0,"3,817","2,516","11,279","15,682","29,232","42,706","31,191","122,797","22,508","64,440","22,928","36,505","26,228","34,783","30,377","33,877","34,112","34,509","37,020","31,950","44,285","31,704","50,436","34,216","78,166","41,289","95,556","55,654","42,214","38,515","35,366","22,555","33,861","18,477","25,941","15,782","10,880","9,403","1,383","3,174",0,0,0,0,0,0
24-Oct,5호선,2517,우장산,0,0,"7,776",886,"23,756","4,583","55,716","15,914","60,076","24,301","34,131","16,400","27,802","14,744","27,703","15,152","26,604","18,097","23,927","20,476","22,328","22,323","24,483","26,110","26,085","30,861","24,808","37,863","20,976","57,771","12,575","42,535","9,321","27,171","7,828","23,954","6,342","24,175","1,999","13,605",307,"3,425",0,0,0,0,0,0
24-Oct,5호선,2518,화곡,429,4,"25,376","1,678","42,525","11,202","115,258","15,973","145,874","33,866","75,005","26,104","49,456","19,742","44,500","21,539","45,921","24,564","40,902","28,060","35,142","32,097","34,802","40,828","38,086","53,272","40,640","70,659","40,907","124,535","23,484","88,129","16,747","57,239","14,678","53,296","10,624","45,799","4,753","28,538",629,"8,196",0,0,0,0,0,0
24-Oct,5호선,2519,까치산,291,2,"26,464","1,663","45,379","8,616","120,429","11,576","148,044","21,995","81,040","19,376","50,661","18,608","44,675","22,070","44,493","25,994","40,425","29,561","34,062","33,919","32,188","45,303","33,367","57,398","33,582","74,259","32,213","122,567","20,282","93,194","15,933","62,737","12,775","60,034","10,015","48,743","4,876","30,344",763,"8,944",0,428,0,0,0,0
24-Oct,5호선,2520,신정(은행정),124,0,"13,512",948,"24,470","3,676","61,606","8,867","75,769","13,643","38,352","8,623","22,740","7,809","19,449","8,661","18,946","10,196","18,305","11,927","14,376","13,876","13,436","18,361","15,309","23,845","16,435","32,180","15,592","48,641","8,837","35,689","6,510","24,377","5,197","22,981","4,467","21,643","1,816","12,459",265,"3,570",0,0,0,0,0,0
24-Oct,5호선,2521,목동,34,2,"9,368","1,376","21,591","6,048","60,028","17,581","72,331","27,458","37,681","21,320","27,260","16,255","26,109","15,306","25,813","18,026","24,624","23,149","22,000","22,989","23,099","28,006","25,510","35,243","28,117","50,305","29,689","83,459","16,499","53,106","13,845","32,373","15,148","30,048","14,761","27,099","4,488","15,051",547,"4,721",0,0,0,0,0,0
24-Oct,5호선,2522,오목교(목동운동장앞),4,0,"5,089","1,808","16,167","8,909","50,081","26,734","56,209","60,781","33,163","48,476","26,565","31,902","27,881","30,193","30,538","30,226","30,663","33,927","31,376","32,920","34,343","35,475","40,154","42,947","48,325","56,268","60,776","75,568","33,656","47,013","35,349","28,520","27,159","25,487","24,940","21,344","6,916","11,524",940,"3,314",0,0,0,0,0,0
24-Oct,5호선,2523,양평,4,0,"2,804","1,168","7,067","5,348","24,511","9,517","29,222","39,979","14,011","14,890","9,383","6,751","8,783","6,097","9,618","6,584","9,413","7,087","8,419","7,326","9,163","7,989","11,933","10,059","19,504","13,835","32,051","23,243","9,752","16,028","6,255","10,781","4,798","10,485","3,472","9,221","1,393","5,491",175,"1,652",0,1,0,0,0,0
24-Oct,5호선,2524,영등포구청,3,0,"1,361",728,"3,088","2,679","8,879","6,825","13,860","26,197","6,426","10,490","4,997","5,544","5,399","4,986","5,915","5,259","6,343","5,328","5,991","5,145","6,780","5,540","8,132","6,335","12,126","8,647","23,040","15,267","7,823","7,850","5,837","5,088","5,233","5,006","3,653","4,494","1,773","2,622",287,531,0,0,0,0,0,0
24-Oct,5호선,2525,영등포시장,6,0,"3,242",867,"7,044","5,404","25,040","13,712","37,407","43,186","17,761","25,642","12,629","18,245","13,848","18,136","16,421","21,983","16,577","23,778","17,953","19,933","21,640","17,504","26,771","18,105","34,041","22,187","44,717","35,618","19,230","21,068","13,031","14,308","11,403","13,536","8,343","12,275","3,501","7,457",447,"1,764",0,0,0,0,0,0
24-Oct,5호선,2526,신길,53,2,"2,615",492,"5,031","2,196","17,308","5,310","25,942","13,838","12,547","7,177","8,371","3,285","6,631","3,844","7,041","4,021","6,165","4,756","5,412","5,047","5,815","6,220","7,132","8,676","9,828","12,781","13,961","21,978","5,695","13,201","4,314","11,463","4,806","11,371","4,259","10,473","1,689","6,340",213,"1,752",0,0,0,0,0,0
24-Oct,5호선,2527,여의도,11,0,"2,822","3,005","4,193","27,550","10,592","147,232","15,294","213,900","13,516","81,018","15,451","36,060","23,482","35,386","23,392","33,532","29,090","39,794","33,859","33,518","42,229","31,038","57,762","32,213","143,333","37,384","168,014","57,335","68,388","29,732","67,204","12,590","61,206","9,475","35,570","7,811","10,036","4,443","1,010","2,366",0,0,0,0,0,0
24-Oct,5호선,2528,여의나루,16,0,"1,333","1,494","3,001","10,543","6,763","45,621","10,260","75,830","6,838","36,369","7,612","28,619","9,568","28,493","13,142","33,434","14,376","39,845","20,503","43,626","27,308","47,136","36,579","52,090","64,677","59,448","78,277","46,167","49,274","27,432","53,554","15,633","46,610","10,397","38,164","6,451","12,955","3,171",852,"1,040",0,0,0,0,0,0
24-Oct,5호선,2529,마포,10,0,"2,800","1,933","8,992","11,192","28,334","20,664","37,922","70,455","22,291","36,839","19,029","17,960","18,711","18,990","19,617","17,335","20,701","18,146","19,766","16,833","21,694","19,095","26,743","24,403","39,044","35,918","57,247","52,187","23,583","32,809","23,927","18,150","23,932","15,232","17,092","13,406","6,826","7,716",801,"1,875",0,0,0,0,0,0
24-Oct,5호선,2530,공덕,6,0,"1,976",973,"5,880","7,688","21,334","30,273","32,935","77,930","18,308","40,083","15,972","17,879","16,955","18,514","18,354","16,819","21,624","17,707","19,281","16,399","21,667","17,702","27,416","21,566","43,503","33,087","64,187","47,326","26,132","24,025","21,599","15,056","22,819","13,968","16,573","12,693","6,979","6,673",848,"1,604",0,0,0,0,0,0
24-Oct,5호선,2531,애오개,85,16,"2,632",702,"6,326","4,194","19,997","8,925","27,513","22,957","13,483","12,480","9,900","6,997","9,920","6,707","10,537","7,040","10,472","8,302","9,624","8,536","10,737","9,359","10,996","10,847","13,411","15,825","20,650","22,452","7,872","14,258","5,390","9,345","4,374","8,291","2,937","7,797","1,132","4,205",117,"2,178",1,333,0,0,0,0
24-Oct,5호선,2532,충정로(경기대입구),4,0,971,240,"2,707","2,438","6,201","14,345","8,784","32,387","5,583","12,385","4,205","4,570","5,143","4,677","5,226","4,440","5,266","5,045","6,106","5,192","6,697","4,535","8,256","5,177","17,480","6,942","25,720","9,587","8,055","6,022","5,718","4,192","5,055","3,981","2,852","3,818","1,270","2,509",242,645,0,66,0,0,0,0
24-Oct,5호선,2533,서대문,9,0,"3,378","1,082","6,938","17,046","19,200","69,029","24,484","168,315","19,472","52,010","20,439","27,120","22,520","25,245","22,596","23,111","22,858","26,610","28,688","21,631","36,014","18,343","47,394","19,189","79,734","22,578","116,696","28,111","33,548","16,388","25,722","11,247","23,199","11,250","16,202","8,867","6,120","5,413",617,"1,437",1,34,0,0,0,0
24-Oct,5호선,2534,광화문(세종문화회관),7,1,"1,378","1,081","3,531","35,228","9,380","85,457","13,323","272,857","13,415","134,760","17,494","71,580","25,223","70,800","31,730","62,262","42,038","67,383","55,552","60,274","73,335","49,428","97,846","44,013","144,208","44,699","221,985","48,869","87,063","22,397","71,481","10,843","70,417","8,214","40,971","6,054","14,131","3,420","1,389",790,0,3,0,0,0,0
24-Oct,5호선,2535,종로3가,60,2,"1,598",466,"2,529","7,310","3,682","15,784","6,383","47,311","8,747","37,831","11,823","35,315","14,531","41,026","20,284","40,781","23,843","39,561","30,105","36,506","37,499","35,249","45,205","35,961","54,322","38,993","67,889","44,950","42,712","27,373","40,238","16,741","43,676","12,904","36,881","9,851","21,439","5,920","3,051","2,004",0,12,1,0,0,0
24-Oct,5호선,2536,을지로4가,2,0,526,561,"1,006","6,218","2,647","17,973","4,260","43,389","3,999","20,481","5,060","13,065","6,658","12,820","7,973","11,593","9,510","10,618","10,890","9,646","13,056","8,670","16,013","8,160","28,419","8,159","37,809","8,644","15,130","4,895","10,679","3,292","9,115","2,932","6,141","2,143","3,003","1,406",402,477,0,0,0,0,0,0
24-Oct,5호선,2537,동대문역사문화공원(DDP),1,0,288,285,675,"2,920","1,400","9,999","2,891","29,057","3,374","11,080","3,706","4,301","3,114","3,750","2,931","3,675","3,092","3,917","3,847","3,636","4,427","3,653","6,240","3,882","13,106","4,160","20,558","4,607","7,741","2,864","4,255","2,398","3,618","2,601","2,381","2,513","1,124","1,870",164,435,0,3,0,0,0,0
24-Oct,5호선,2538,청구,21,0,"1,932",332,"2,772","1,962","7,355","3,807","10,984","14,122","7,124","8,133","5,704","4,289","5,368","4,091","5,389","4,671","5,818","4,894","5,526","5,286","5,915","5,781","7,705","6,412","9,077","8,151","13,823","11,334","7,524","7,115","4,899","5,202","3,960","4,804","3,143","4,448","1,796","2,872",212,701,0,1,0,1,0,0
24-Oct,5호선,2539,신금호,42,0,"3,126",461,"7,418","3,053","20,687","8,779","29,696","13,856","16,545","8,448","11,136","6,654","10,462","6,856","10,288","7,849","9,574","9,112","9,613","9,626","8,940","12,069","12,089","14,466","10,743","18,715","10,835","27,832","7,775","17,698","5,132","11,699","4,427","10,852","2,744","9,460","1,179","5,740",268,"1,962",0,0,0,0,0,0
24-Oct,5호선,2540,행당,19,0,"4,065",661,"12,067","2,436","32,038","5,124","44,463","9,765","22,624","6,857","15,787","5,546","13,563","6,831","13,193","7,906","12,061","9,071","10,378","10,486","10,940","13,138","10,458","16,340","10,621","20,738","10,079","31,881","6,525","20,977","5,114","13,817","4,012","12,798","3,083","11,021","1,048","6,192",245,"1,808",0,0,0,0,0,0
24-Oct,5호선,2541,왕십리(성동구청),68,0,"2,517",565,"2,450","3,217","5,925","6,878","8,988","17,710","5,611","10,202","5,118","7,519","5,818","8,181","6,473","8,509","7,093","9,049","7,609","8,628","8,518","9,290","10,602","10,569","11,537","12,898","14,720","17,775","9,310","9,939","8,255","5,907","8,403","5,239","7,053","4,796","3,148","2,843",515,"2,181",0,277,0,0,0,0
24-Oct,5호선,2542,마장,1,0,"2,588",562,"6,356","4,422","16,274","7,066","20,471","15,386","12,807","10,946","9,496","8,258","9,302","7,819","10,886","8,685","10,091","8,618","9,820","7,213","10,796","8,338","12,487","9,766","12,367","13,240","12,220","18,982","7,900","11,616","6,178","7,668","5,200","7,207","3,803","6,949","1,411","4,045",190,"1,226",0,6,0,0,0,0
24-Oct,5호선,2543,답십리,40,1,"9,500","1,747","19,281","11,034","57,085","14,550","76,774","35,444","38,088","19,831","24,631","14,017","21,906","14,413","23,329","16,187","22,321","18,879","20,483","17,921","22,278","22,323","27,818","26,486","32,212","36,588","34,074","58,844","17,142","37,864","11,749","25,639","9,468","22,868","6,893","21,221","3,145","12,518",554,"3,895",0,20,0,0,0,0
24-Oct,5호선,2544,장한평,38,1,"8,526","1,521","20,123","15,890","57,935","24,141","77,783","67,447","42,358","30,440","27,091","23,581","24,058","21,069","26,227","21,616","25,602","22,861","25,026","22,642","26,999","25,175","35,529","31,837","45,281","44,632","63,705","69,669","28,492","47,966","16,677","29,639","13,675","27,455","10,876","24,655","4,589","15,071",678,"4,308",0,176,0,0,0,0
24-Oct,5호선,2545,군자(능동),33,1,"8,052",921,"12,024","5,850","33,967","10,345","48,460","26,451","23,946","18,535","15,584","14,086","14,878","13,733","16,964","14,852","17,513","16,320","16,048","17,100","16,754","19,168","18,984","25,363","24,162","34,855","27,530","55,910","17,006","35,310","14,979","23,374","14,277","20,629","11,294","20,090","6,298","12,497","1,120","5,884",1,976,0,0,0,0
24-Oct,5호선,2546,아차산(어린이대공원후문),52,0,"10,065","1,503","18,582","7,026","43,741","15,121","58,529","32,403","33,486","24,202","23,969","23,708","22,288","24,886","25,766","24,181","29,429","24,361","30,210","24,037","31,989","28,092","34,057","33,802","33,437","38,437","31,988","57,745","19,044","38,756","13,811","24,954","13,493","21,021","10,964","18,462","3,511","10,807",461,"2,993",0,0,1,1,0,0
24-Oct,5호선,2547,광나루(장신대),13,0,"4,165","1,929","12,331","8,252","30,775","16,267","35,063","35,520","22,514","22,657","18,320","19,705","18,221","17,247","20,022","17,081","20,699","17,058","20,665","16,742","23,937","18,409","28,369","21,943","27,128","25,561","30,429","33,603","15,754","24,011","12,297","15,399","13,265","14,496","8,414","14,009","2,506","8,070",329,"2,171",0,0,0,0,0,0
24-Oct,5호선,2548,천호(풍납토성),51,2,"7,788","2,213","12,665","16,452","32,328","20,292","41,564","40,241","25,881","38,627","24,472","30,309","28,236","30,856","33,040","31,624","33,746","35,462","35,303","34,066","41,004","36,858","48,201","39,500","54,135","46,572","55,596","60,214","37,556","40,721","33,482","24,867","23,019","22,613","17,719","19,084","8,622","11,448","1,677","4,142",0,0,0,0,0,0
24-Oct,5호선,2549,강동,116,0,"12,194","1,379","21,582","11,740","56,258","29,458","71,270","54,722","39,024","31,023","29,010","20,709","27,461","19,993","30,658","21,426","27,467","26,773","27,100","24,882","28,312","27,196","33,039","31,782","44,230","39,059","45,930","58,726","23,314","43,130","16,878","29,662","13,085","27,983","9,736","24,378","4,154","15,648",751,"6,465",1,0,0,0,0,0
24-Oct,5호선,2550,길동,8,0,"5,782",731,"9,983","4,980","23,631","8,009","28,842","19,625","17,252","15,238","15,754","10,923","15,625","11,783","16,240","12,729","16,239","12,706","14,155","14,905","14,550","15,285","15,962","20,252","17,217","22,682","17,379","28,931","9,536","22,273","7,268","13,548","6,613","11,548","4,957","9,924","2,070","5,722",421,"2,665",0,0,0,0,0,0
24-Oct,5호선,2551,굽은다리(강동구민회관앞),15,0,"8,117",792,"14,298","3,453","34,801","7,204","39,131","15,552","22,981","11,936","18,449","10,147","17,003","11,607","17,626","12,159","17,271","14,333","15,194","14,780","14,737","15,787","15,680","21,851","15,800","23,119","16,890","37,266","9,438","27,638","7,858","17,594","7,309","14,482","5,071","14,329","1,608","7,734",317,"3,182",0,0,0,0,0,0
24-Oct,5호선,2552,명일,5,0,"5,692","1,531","13,874","3,446","32,286","7,313","31,319","13,852","18,995","10,389","16,771","10,238","14,700","9,675","15,279","9,356","13,654","12,439","12,509","11,708","12,456","15,187","14,585","19,369","12,566","19,854","12,305","34,644","7,752","25,791","6,499","15,572","6,198","12,178","4,356","12,306","1,542","7,025",320,"2,310",0,7,0,0,0,0
24-Oct,5호선,2553,고덕,8,0,"4,499","2,032","11,260","12,117","28,668","19,405","25,923","22,385","19,615","16,349","17,747","14,658","18,183","11,411","19,469","12,749","17,042","17,678","17,134","15,001","20,549","17,557","27,985","20,184","26,862","20,518","19,665","29,901","11,705","24,158","8,882","13,469","9,182","13,065","8,183","11,499","1,879","6,170",354,"2,437",0,143,0,0,0,0
24-Oct,5호선,2554,상일동,66,0,"10,873","1,169","32,081","7,478","74,897","12,511","60,152","17,565","36,331","10,912","27,170","9,667","22,389","9,601","22,590","14,691","20,189","17,020","17,735","16,675","19,184","24,060","19,829","25,115","20,989","39,129","20,392","57,821","11,171","49,440","8,010","28,458","5,605","26,828","3,851","22,669","1,696","13,503",466,"6,232",5,"1,112",0,0,0,0
24-Oct,5호선,2555,둔촌동,7,0,"4,669",694,"9,344","11,379","24,840","12,199","27,625","21,994","17,996","15,032","13,497","12,405","13,640","11,288","15,104","13,068","14,934","15,126","14,565","13,492","16,818","15,816","21,841","17,814","23,532","22,709","22,159","30,196","11,416","22,367","8,849","11,254","7,739","11,922","5,819","8,897","2,536","5,674",290,"1,535",0,0,0,0,0,0
24-Oct,5호선,2556,올림픽공원(한국체대),8,0,"1,467",885,"5,914","4,169","12,708","7,190","13,802","12,470","10,383","7,849","9,056","8,057","8,398","7,412","8,904","8,460","9,167","9,487","8,143","10,666","10,508","10,452","12,515","10,623","14,210","11,468","13,008","12,415","7,461","8,819","6,845","5,703","7,636","5,389","5,432","4,300","1,005","3,110",104,840,0,1,0,0,0,0
24-Oct,5호선,2557,방이,5,0,"2,929",894,"7,296","3,912","19,518","8,483","19,040","23,310","13,138","12,671","11,621","9,527","10,486","8,835","11,900","11,288","11,745","10,889","10,515","12,455","11,480","12,787","12,782","15,954","15,875","21,063","20,028","22,854","10,499","17,443","9,046","10,040","11,123","8,815","10,473","7,201","2,159","4,759",263,"1,288",0,0,0,0,0,0
24-Oct,5호선,2558,오금,18,1,"1,098",498,"3,446","3,116","7,746","10,025","8,377","21,147","6,365","7,460","5,653","4,003","5,321","3,791","5,874","4,214","5,769","4,189","5,437","4,455","6,920","4,683","8,178","6,112","10,815","7,192","14,952","8,427","4,832","6,490","3,482","3,944","3,052","3,615","2,199","3,803",746,"2,615",123,871,0,0,0,0,0,0
24-Oct,5호선,2559,개롱,15,0,"4,127",785,"9,816","2,315","24,294","7,485","24,133","15,838","15,124","8,607","12,552","6,479","11,050","6,958","11,370","7,179","11,004","8,979","8,905","9,988","9,426","11,315","13,037","15,934","12,208","18,255","12,852","22,655","6,184","20,656","4,490","11,790","4,246","10,117","2,530","11,100",850,"5,678",93,"1,928",0,0,0,0,0,0
24-Oct,5호선,2560,거여,3,0,"6,895",788,"16,955","3,825","45,968","8,175","44,393","18,989","26,234","10,045","18,696","7,624","15,566","8,535","16,348","9,099","15,177","12,524","12,932","11,620","13,230","16,393","15,549","21,407","16,529","25,877","15,696","39,675","8,038","33,979","5,756","18,427","5,011","16,217","3,485","17,006","1,215","8,766",118,"3,046",0,0,0,0,0,0
24-Oct,5호선,2561,마천,80,0,"8,081",375,"14,998","2,722","44,243","4,825","35,138","11,600","18,829","7,806","12,649","7,148","11,059","6,063","11,669","7,077","10,453","8,905","9,138","7,577","8,454","13,324","9,253","14,894","8,928","19,186","10,494","26,499","4,484","23,184","3,598","12,714","2,588","12,463","1,793","11,584",716,"6,549",121,"2,536",0,0,0,0,0,0
24-Oct,5호선,2562,강일,4,0,"3,035",771,"9,460","3,258","30,036","5,582","26,706","9,113","16,716","4,748","13,267","3,967","10,774","4,415","10,340","6,739","9,263","6,192","7,623","7,609","8,469","9,935","9,293","11,198","8,964","15,775","9,495","20,401","4,358","19,766","3,400","11,937","2,260","10,824","1,843","9,944",582,"6,114",171,"1,874",0,0,0,0,0,0
24-Oct,5호선,2563,미사,9,1,"8,400",762,"23,270","8,026","71,827","14,385","68,669","26,426","36,832","24,829","28,329","20,117","25,532","21,144","27,615","23,262","27,583","22,958","25,722","26,956","29,208","27,003","30,008","37,379","31,805","49,647","32,762","69,780","20,469","67,220","18,837","37,759","18,202","29,403","15,840","26,535","7,162","16,082","1,708","5,469",0,0,0,0,0,0
24-Oct,5호선,2564,하남풍산,6,0,"1,892",441,"5,772","2,278","10,448","7,224","12,132","16,271","8,063","10,156","7,457","7,253","7,356","6,701","7,393","5,697","7,320","6,918","7,512","6,891","8,612","7,060","10,181","8,657","12,481","8,177","14,327","11,839","5,422","10,548","4,075","6,142","3,911","5,526","2,671","5,026",753,"3,216",165,"1,232",0,0,0,0,0,0
24-Oct,5호선,2565,하남시청(덕풍·신장),28,2,"5,921",171,"14,403","4,023","31,249","7,167","28,330","15,595","19,403","9,694","15,781","10,503","15,063","9,959","16,233","9,822","14,467","12,979","13,076","11,618","13,753","17,239","16,442","18,254","15,729","19,202","15,064","26,722","8,910","23,841","7,192","14,245","5,279","13,680","3,181","12,687","1,460","7,189",270,"3,428",0,0,0,0,0,0
